Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,Negro,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,50000.0,Hidráulica,4x2,5.0,174.0,25000.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Azul,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,25000.0,Hidráulica,4x2,5.0,174.0,30500.0
Jeep Compass 2.4 Limited Plus,Ubicación no encontrada,2.4 Limited Plus,,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,50000.0,Hidráulica,4x2,5.0,174.0,33000.0
Jeep Compass 1.3 T270 Limited,Ubicación no encontrada,1.3 T270 Limited,Blanco,Jeep,Compass,2021,Nafta,4.0,Automática,2.4,SUV,48000.0,Eléctrica,4x2,5.0,174.0,38500.0
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Gris,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,20700.0,Hidráulica,4x2,5.0,174.0,30000.0
Jeep Compass 2.4 Longitude,Santa Fe,2.4 Longitude,Rojo,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,120000.0,Hidráulica,4x2,5.0,174.0,23000.0
Jeep Compass 1.3 T270 Limited,Ubicación no encontrada,1.3 T270 Limited,,Jeep,Compass,2024,Nafta,5.0,Automática,1.3,SUV,3500.0,Eléctrica,4x2,5.0,175.0,44900.0
Jeep Compass 2.4 Sport Automática 1630 mm,Ubicación no encontrada,2.4 Sport Automática 1630 mm,Blanco,Jeep,Compass,2019,Nafta,5.0,Automática,2.4,SUV,96574.0,Asistida,4x2,5.0,174.0,17333.33
Jeep Compass 1.3 T270 Sport,Córdoba,1.3 T270 Sport,,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,42000.0,Eléctrica,4x2,5.0,175.0,21900.0
Jeep Compass 2.4 Sport Manual,Capital Federal,2.4 Sport Manual,,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,46000.0,Eléctrica,4x2,5.0,174.0,18666.67
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,,Jeep,Compass,2018,Nafta,5.0,Manual,2.4,SUV,35000.0,Hidráulica,4x2,5.0,174.0,24500.0
Jeep Compass 2.4 Longitude,Ubicación no encontrada,2.4 Longitude,Gris,Jeep,Compass,2019,Nafta,5.0,Manual,2.4,SUV,60000.0,Asistida,4x2,5.0,174.0,27500.0
Jeep Compass 2.4 Limited 170cv Atx,Ubicación no encontrada,2.4 Limited 170cv Atx,Celeste,Jeep,Compass,2013,Nafta,5.0,Automática,2.4,SUV,140000.0,Hidráulica,4x4,5.0,170.0,12333.33
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Plateado,Jeep,Compass,2023,Nafta,5.0,Automática,1.3,SUV,5007.0,Eléctrica,4x2,5.0,175.0,36000.0
Jeep Compass 2.4 Longitude Plus,Capital Federal,2.4 Longitude Plus,Gris,Jeep,Compass,2020,Nafta,5.0,Automática,2.4,SUV,51500.0,Eléctrica,4x2,5.0,174.0,25500.0
Jeep Compass 1.3 T270 LONGITUD AT 4x2,Ubicación no encontrada,1.3 T270 LONGITUD AT 4x2,Gris,Jeep,Compass,2022,Nafta,5.0,Automático,1.0,SUV,31683.0,Asistida,4x2,5.0,175.0,25733.33
Jeep Compass 2.4 Limited 170cv Atx,Ubicación no encontrada,2.4 Limited 170cv Atx,Gris,Jeep,Compass,2021,Nafta,5.0,Automática,2.4,SUV,50000.0,Hidráulica,4x4,5.0,170.0,27333.33
Jeep Compass 2.4 Longitude Plus,Ubicación no encontrada,2.4 Longitude Plus,Blanco,Jeep,Compass,2021,Nafta,5.0,Automática,2.4,SUV,32000.0,Eléctrica,4x2,5.0,174.0,27900.0
Jeep Compass 2.4 Sport,Ubicación no encontrada,2.4 Sport,Gris,Jeep,Compass,2020,Nafta,5.0,Manual,2.4,SUV,44000.0,Hidráulica,4x2,5.0,174.0,22000.0
Jeep Compass 2.4 Limited,Ubicación no encontrada,2.4 Limited,Gris,Jeep,Compass,2021,Nafta,5.0,Automática,2.4,SUV,32000.0,Eléctrica,4x2,5.0,174.0,29999.0
Jeep Compass 2.4 Longitude,Capital Federal,2.4 Longitude,Blanco,Jeep,Compass,2021,Nafta,5.0,Manual,2.4,SUV,49000.0,Eléctrica,4x2,5.0,174.0,30000.0
Jeep Compass 1.3 T270 Sport,Ubicación no encontrada,1.3 T270 Sport,Blanco,Jeep,Compass,2022,Nafta,5.0,Automática,1.3,SUV,39500.0,electronic,4x2,5.0,175.0,29900.0
