Título,Ubicación,Versión,Color,Marca,Modelo,Año,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Dirección,Control de tracción,Capacidad de personas,Potencia,Precio
Renault Sandero 1.6 Gt Line 105cv,Ubicación no encontrada,1.6 Gt Line 105cv,Gris,Renault,Sandero,2019,Nafta,5.0,Manual,1.6,Hatchback,83000.0,Asistida,Delantera,5.0,105.0,9666.67
Renault Sandero 1.6 16v Life,Buenos Aires Interior,1.6 16v Life,Gris,Renault,Sandero,2021,Nafta,5.0,Manual,1.6,Hatchback,56000.0,Asistida,Delantera,5.0,115.0,10133.33
Renault Sandero 1.6 16v Intense,Ubicación no encontrada,1.6 16v Intense,Plateado,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,22000.0,Asistida,Delantera,5.0,115.0,16000.0
Renault Sandero 1.6 Expression 105cv Abs,Ubicación no encontrada,1.6 Expression 105cv Abs,Azul,Renault,Sandero,2013,Nafta,5.0,Manual,1.6,Hatchback,90000.0,Hidráulica,Delantera,5.0,105.0,4999.33
Renault Sandero 1.6 16v Life,Ubicación no encontrada,1.6 16v Life,Azul,Renault,Sandero,2020,Nafta,5.0,Manual,1.6,Hatchback,68000.0,Asistida,Delantera,5.0,115.0,10666.67
Renault Sandero 1.6 Dynamique 90cv Abs,Ubicación no encontrada,1.6 Dynamique 90cv Abs,Gris,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,58000.0,Asistida,Delantera,5.0,90.0,10000.0
Renault Sandero 1.6 Authentique Pack Ii 90cv,Capital Federal,1.6 Authentique Pack Ii 90cv,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,270000.0,Hidráulica,Delantera,5.0,90.0,3500.0
Renault Sandero Stepway 1.6 16v Sl  2010,Ubicación no encontrada,STEPWAY 1.6 16V SL,Negro,Renault,Sandero,2010,Nafta,5.0,Manual,1.6,Sedán,215349.0,Hidráulica,Delantera,5.0,105.0,6066.67
Renault Sandero 1.6 16v Life,Capital Federal,1.6 16v Life,Gris,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,8000.0,Asistida,Delantera,5.0,115.0,13000.0
Renault Sandero 1.6 Privilege Pack 105cv,Bs.As. G.B.A. Sur,1.6 Privilege Pack 105cv,,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,44400.0,Asistida,Delantera,5.0,105.0,10000.0
Renault Sandero 1.6 Privilege Nav 105cv,Ubicación no encontrada,1.6 Privilege Nav 105cv,Negro,Renault,Sandero,2015,Nafta,5.0,Manual,1.6,Hatchback,63000.0,Hidráulica,Delantera,5.0,105.0,6100.0
Renault Sandero 1.6 Dynamique 90cv Nac,Santa Fe,1.6 Dynamique 90cv Nac,,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,88000.0,Asistida,Delantera,5.0,90.0,9990.0
Renault Sandero 2.0 Rs 145cv,Ubicación no encontrada,2.0 Rs 145cv,Blanco,Renault,Sandero,2016,Nafta,5.0,Manual,2.0,Hatchback,85000.0,Asistida,Delantera,5.0,90.0,9433.33
Renault Sandero 1.6 Expression 90cv Abs,Ubicación no encontrada,1.6 Expression 90cv Abs,Gris,Renault,Sandero,2014,Nafta,5.0,Manual,1.6,Hatchback,160000.0,Hidráulica,Delantera,5.0,90.0,6700.0
Renault Sandero 2.0 16V RS L16,Ubicación no encontrada,2.0 16V RS L16,Negro,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,83441.0,Asistida,Delantera,5.0,90.0,10557.33
Renault Sandero 1.6 16v Intense Cvt,Bs.As. G.B.A. Sur,1.6 16v Intense Cvt,,Renault,Sandero,2024,Nafta,5.0,Automática,1.6,Hatchback,1.0,Asistida,Delantera,5.0,115.0,17000.0
Renault Sandero 1.6 Pack 90cv,Ubicación no encontrada,1.6 Pack 90cv,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,123000.0,Hidráulica,Delantera,5.0,90.0,5933.33
Renault Sandero 1.6 16v Sense,Buenos Aires Interior,1.6 16v Sense,,Renault,Sandero,2023,Nafta,5.0,Manual,1.6,Hatchback,2400.0,Asistida,Delantera,5.0,115.0,11666.67
Renault Sandero 1.6 Expression,Bs.As. G.B.A. Oeste,1.6 Expression,,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,66000.0,Asistida,Delantera,5.0,90.0,12500.0
Renault Sandero 1.6 Dynamique 90cv Abs,Córdoba,1.6 Dynamique 90cv Abs,,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,74000.0,Asistida,Delantera,5.0,90.0,7933.33
Renault Sandero 1.6 Authentique Pack I 90cv,Santa Fe,1.6 Authentique Pack I 90cv,,Renault,Sandero,2015,Nafta,5.0,Manual,1.6,Hatchback,150000.0,Hidráulica,Delantera,5.0,90.0,5733.33
Renault Sandero 1.6 Expression Pack 90cv,Ubicación no encontrada,1.6 Expression Pack 90cv,Rojo,Renault,Sandero,2017,Nafta,5.0,Manual,1.6,Hatchback,105000.0,Asistida,Delantera,5.0,90.0,9500.0
Renault Sandero 2.0 Rs 145cv,Santa Fe,2.0 Rs 145cv,,Renault,Sandero,2021,Nafta,5.0,Manual,2.0,Hatchback,9800.0,Asistida,Delantera,5.0,145.0,19000.0
Renault Sandero 1.6 16v Life,Ubicación no encontrada,1.6 16v Life,Blanco,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,39000.0,Asistida,Delantera,5.0,115.0,13800.0
Renault Sandero 1.6 Authentique Pack Ii 90cv,Ubicación no encontrada,1.6 Authentique Pack Ii 90cv,Dorado,Renault,Sandero,2012,Nafta,5.0,Manual,1.6,Hatchback,160000.0,Hidráulica,Delantera,5.0,90.0,7500.0
Renault Sandero 1.6 16v Life,Bs.As. G.B.A. Sur,1.6 16v Life,Azul,Renault,Sandero,2022,Nafta,5.0,Manual,1.6,Hatchback,30000.0,Asistida,Delantera,5.0,115.0,13900.0
Renault Sandero 1.6 Pack,Bs.As. G.B.A. Oeste,1.6 Pack,Gris,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,240000.0,Hidráulica,Delantera,5.0,90.0,4266.67
Renault Sandero 1.6 Pack,Bs.As. G.B.A. Sur,1.6 Pack,,Renault,Sandero,2011,Nafta,5.0,Manual,1.6,Hatchback,118000.0,Hidráulica,Delantera,5.0,90.0,7200.0
Renault Sandero 1.6 Pack,Ubicación no encontrada,1.6 Pack,,Renault,Sandero,2009,Nafta,5.0,Manual,1.6,Hatchback,130000.0,Hidráulica,Delantera,5.0,90.0,5266.67
Renault Sandero 1.6 Gt Line 105cv,Capital Federal,1.6 Gt Line 105cv,,Renault,Sandero,2018,Nafta,5.0,Manual,1.6,Hatchback,77000.0,Asistida,Delantera,5.0,105.0,9800.0
Renault Sandero 1.6 Dynamique 90cv Abs,Córdoba,1.6 Dynamique 90cv Abs,,Renault,Sandero,2016,Nafta,5.0,Manual,1.6,Hatchback,150000.0,Asistida,Delantera,5.0,90.0,7500.0
Renault Sandero 1.6 Pack Plus 90cv,Ubicación no encontrada,1.6 Pack Plus 90cv,Negro,Renault,Sandero,2012,Nafta,5.0,Manual,1.6,Hatchback,92000.0,Hidráulica,Delantera,5.0,90.0,5666.67
